,CASE NUMBER,SR LOCATION,COUNTY,NEIGHBORHOOD,SR CREATE DATE,LONGITUDE,LATITUDE,geometry,In_100_Year,In_500_Year,Distance(m)
3713,11989902-101002079650,Intersection 7700 FUQUA&10600 TELEPHONE RD,Harris County,GREATER HOBBY AREA,2016-02-23 14:29:42,-95.285614,29.611649,POINT (-95.28561401367188 29.61164855957031),True,False,1.1620802241673183
3714,11989959-101002079907,"2009 QUITMAN, HOUSTON TX 77026",HARRIS,GREATER FIFTH WARD,2016-02-23 15:42:13,-95.34822,29.783665,POINT (-95.34822082519531 29.78366470336914),False,False,1.1702783512162125
3715,11989975-101002079988,"1421 CORTLANDT, HOUSTON TX 77008",HARRIS,GREATER HEIGHTS,2016-02-23 16:03:49,-95.39575,29.79711,POINT (-95.395751953125 29.79710960388184),False,False,1.3186746153525106
3716,11990225-101002081046,"3118 ADELIA, HOUSTON TX 77026",Harris,GREATER FIFTH WARD,2016-02-24 10:56:11,-95.33762,29.785732,POINT (-95.33762359619141 29.78573226928711),False,True,1.0728557687406983
3717,11990232-101002081080,"3524 CLINE, HOUSTON TX 77020",HARRIS,GREATER FIFTH WARD,2016-02-24 11:12:15,-95.33438,29.76649,POINT (-95.33438110351562 29.7664909362793),False,False,1.8825199149657632
3718,11990282-101002081224,"7108 OLD KATY, HOUSTON TX 77055",Harris,WASHINGTON AVENUE COALITION / MEMORIAL P,2016-02-24 12:31:11,-95.44891,29.785025,POINT (-95.44891357421875 29.78502464294434),False,False,1.5047362632404815
3719,11991766-101002086283,"5230 CORNISH, HOUSTON TX 77007",HARRIS,WASHINGTON AVENUE COALITION / MEMORIAL P,2016-02-29 12:25:00,-95.41514,29.778646,POINT (-95.41513824462891 29.77864646911621),False,True,0.28531485937764817
3720,11994128-101002094499,"322 ACME, HOUSTON TX 77022",Harris,INDEPENDENCE HEIGHTS,2016-03-07 13:47:31,-95.39654,29.839703,POINT (-95.39653778076172 29.83970260620117),True,False,0.17645623601279992
3721,11994221-101002094832,"3034 ROE, HOUSTON TX 77087",HARRIS,GULFGATE RIVERVIEW / PINE VALLEY,2016-03-07 15:42:33,-95.304535,29.699713,POINT (-95.30453491210938 29.6997127532959),False,False,0.845591722623629
3722,11994374-101002095430,Intersection 6400 JENSEN DR&2900 KING ST,Harris County,EASTEX - JENSEN AREA,2016-03-08 08:21:45,-95.34248,29.817938,POINT (-95.34248352050781 29.81793785095215),False,False,0.8195906269844194
3723,11994550-101002096107,"4435 OLD SPANISH TRAIL, HOUSTON TX 77021",Harris,MACGREGOR,2016-03-08 13:02:38,-95.34549,29.705942,POINT (-95.34548950195312 29.70594215393066),False,True,0.6128308494294167
3724,11994701-101002096881,"4902 HEATHERGLEN, HOUSTON TX 77096",Harris,MEYERLAND AREA,2016-03-09 06:22:09,-95.460144,29.67723,POINT (-95.46014404296875 29.67723083496094),True,False,0.4625553060539924
3725,11994706-101002096914,Intersection 2062 BRENTWOOD DR&1400 S SHEPHERD DR,Harris County,NEARTOWN - MONTROSE,2016-03-09 07:11:54,-95.41072,29.754225,POINT (-95.41072082519531 29.75422477722168),False,False,0.6093710471970722
3726,11994711-101002096934,"10502 BRIAR FOREST, HOUSTON TX 77042",Harris,BRIAR FOREST,2016-03-09 07:31:39,-95.560844,29.74869,POINT (-95.56084442138672 29.74868965148926),False,False,0.14989998468395402
3727,11994771-101002097195,"811 MARLEEN, HOUSTON TX 77034",HARRIS,EDGEBROOK AREA,2016-03-09 10:04:00,-95.233795,29.652021,POINT (-95.23379516601562 29.65202140808105),True,False,0.7049268239078531
3728,11994777-101002097227,"8526 GULF, HOUSTON TX 77017",Harris,GOLFCREST / BELLFORT / REVEILLE,2016-03-09 10:22:08,-95.26279,29.668367,POINT (-95.26278686523438 29.66836738586426),False,False,0.42493594189455547
3729,11994990-101002098162,"6438 LONG, HOUSTON TX 77087",HARRIS,GOLFCREST / BELLFORT / REVEILLE,2016-03-09 20:20:21,-95.31183,29.68834,POINT (-95.31182861328125 29.68833923339844),False,False,1.1199032173180121
3730,11994998-101002098175,Intersection 5800 FOSTER ST&4400 GRIGGS RD,Harris County,GREATER OST / SOUTH UNION,2016-03-09 21:35:45,-95.35008,29.702232,POINT (-95.35008239746094 29.70223236083984),False,False,0.7230676599574668
3731,11995023-101002098228,Intersection 1400 E CROSSTIMBERS ST&0 HARDY TOLL HWY,Harris County,NORTHSIDE/NORTHLINE,2016-03-10 03:51:21,-95.354836,29.828896,POINT (-95.35483551025391 29.82889556884766),False,False,1.571368227284321
3732,11995062-101002098258,"3033 PROSPECT, HOUSTON TX 77004",Harris,MACGREGOR,2016-03-10 06:41:58,-95.369995,29.716526,POINT (-95.3699951171875 29.71652603149414),False,True,0.84008028407597
3733,11995065-101002098262,"210 LAKEMERE, HOUSTON TX 77079",HARRIS,MEMORIAL,2016-03-10 06:47:32,-95.56489,29.76472,POINT (-95.56488800048828 29.76472091674805),False,False,0.1785119390937776
3734,11995075-101002098275,"2009 QUITMAN, HOUSTON TX 77026",HARRIS,GREATER FIFTH WARD,2016-03-10 07:02:12,-95.34822,29.783665,POINT (-95.34822082519531 29.78366470336914),False,False,1.1702783512162125
3735,11995101-101002098297,Intersection 14000 CLAY RD&4400 N ELDRIDGE PKWY,Harris County,ADDICKS PARK TEN,2016-03-10 07:25:20,-95.60489,29.833847,POINT (-95.60488891601562 29.83384704589844),True,False,0.5394477982019761
3736,11995102-101002098298,Intersection 2500 GREENHOUSE RD&19000 SAUMS RD,Harris County,,2016-03-10 07:25:26,-95.70401,29.800337,POINT (-95.70401000976562 29.80033683776855),True,False,0.2702657008088612
3737,11995115-101002098325,"8623 TILGHAM, HOUSTON TX 77029",Harris,PLEASANTVILLE AREA,2016-03-10 07:44:10,-95.2717,29.76601,POINT (-95.27169799804688 29.76601028442383),False,False,0.9258713661005759
3738,11995132-101002098375,Intersection 4400 E OREM DR&12400 SAFEGUARD ST,Harris County,SOUTH ACRES / CRESTMONT PARK,2016-03-10 08:09:15,-95.35814,29.62773,POINT (-95.35813903808594 29.62772941589355),False,False,0.4199275714472749
3739,11995244-101002098770,"3321 SIMMONS, HOUSTON TX 77004",HARRIS,GREATER THIRD WARD,2016-03-10 10:20:57,-95.35548,29.728401,POINT (-95.35547637939453 29.72840118408203),False,False,1.7319461129238078
3740,11995264-101002098883,Intersection 8600 W AIRPORT BLVD&12300 S GESSNER RD,Harris County,BRAYS OAKS,2016-03-10 10:55:12,-95.52791,29.641926,POINT (-95.52790832519531 29.64192581176758),True,False,0.13442093372854513
3741,11995280-101002098952,"3451 PALM, HOUSTON TX 77004",Harris,MACGREGOR,2016-03-10 11:18:31,-95.36047,29.714928,POINT (-95.3604736328125 29.71492767333984),False,False,1.3813890676367064
3742,11995300-101002099036,"7850 W TIDWELL, HOUSTON TX 77040",Harris,FAIRBANKS / NORTHWEST CROSSING,2016-03-10 11:52:14,-95.50859,29.85197,POINT (-95.50859069824219 29.85197067260742),False,True,0.4159918732609337
3743,11995379-101002099330,"6343 LIMESTONE, HOUSTON TX 77092",HARRIS,LANGWOOD,2016-03-10 13:37:13,-95.48415,29.825531,POINT (-95.48415374755859 29.82553100585938),True,False,0.3386286982154472
3744,11995414-101002099477,"7606 TURQUOISE, HOUSTON TX 77055",HARRIS,SPRING BRANCH EAST,2016-03-10 14:43:51,-95.47859,29.811998,POINT (-95.47859191894531 29.81199836730957),False,False,0.044036304442978645
3745,11995540-101002099946,"5901 GRAPEVINE, HOUSTON TX 77085",HARRIS,CENTRAL SOUTHWEST,2016-03-10 18:28:49,-95.47147,29.615868,POINT (-95.47147369384766 29.61586761474609),False,False,0.7529565644450538
3746,11995620-101002100180,"4822 VAN FLEET, HOUSTON TX 77033",Harris,SOUTH PARK,2016-03-11 08:27:13,-95.35151,29.677427,POINT (-95.35150909423828 29.67742729187012),False,False,1.7165159576285414
3747,11995690-101002100495,"1910 SHEARN, HOUSTON TX 77007",HARRIS,WASHINGTON AVENUE COALITION / MEMORIAL P,2016-03-11 10:32:42,-95.377525,29.774662,POINT (-95.37752532958984 29.77466201782227),False,False,0.5202267638385014
3748,11995744-101002100680,"320 E 32ND, HOUSTON TX 77018",HARRIS,INDEPENDENCE HEIGHTS,2016-03-11 12:02:11,-95.394936,29.815336,POINT (-95.39493560791016 29.81533622741699),False,False,1.01813303233649
3749,11995745-101002100681,"320 W 32ND, HOUSTON TX 77018",HARRIS,CENTRAL NORTHWEST,2016-03-11 12:02:13,-95.40296,29.81643,POINT (-95.40296173095703 29.81642913818359),False,False,1.4643974736635936
3750,11995861-101002101083,"2824 LOCKETT, HOUSTON TX 77021",Harris,MACGREGOR,2016-03-11 15:05:43,-95.3842,29.701916,POINT (-95.38420104980469 29.7019157409668),False,False,0.7650431159107952
3751,101002101169,"4143 LUMBERDALE, HOUSTON TX 77092",HARRIS,LANGWOOD,2016-03-11 15:48:46,-95.48477,29.83063,POINT (-95.48477172851562 29.83062934875488),False,False,0.09426936044080786
3752,101002101428,Intersection 5752 CULLEN BLVD&4308 OLD SPANISH TRL,Harris County,GREATER OST / SOUTH UNION,2016-03-11 18:22:16,-95.348656,29.704094,POINT (-95.34865570068359 29.70409393310547),False,False,0.6894195930126471
3753,11995954-101002101452,Intersection 3800 OLD SPANISH TRL&6000 SCOTT ST,Harris County,GREATER OST / SOUTH UNION,2016-03-11 19:04:45,-95.35944,29.702295,POINT (-95.35944366455078 29.70229530334473),False,False,1.2748502983770738
3754,11995957-101002101456,"319 CINNAMON OAK, HOUSTON TX 77079",HARRIS,MEMORIAL,2016-03-11 19:13:49,-95.56811,29.766867,POINT (-95.56810760498047 29.76686668395996),False,False,0.36734342507431555
3755,11996032-101002101694,"2020 TEXAS, HOUSTON TX 77003",Harris,DOWNTOWN,2016-03-12 10:20:54,-95.3538,29.754244,POINT (-95.35379791259766 29.75424385070801),False,False,1.413508580252219
3756,11996057-101002101768,"5622 EFFINGHAM, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:24:11,-95.486,29.64656,POINT (-95.48600006103516 29.64656066894531),False,False,0.2729999612409065
3757,11996071-101002101797,"3664 WILLOWICK, HOUSTON TX 77019",HARRIS,AFTON OAKS / RIVER OAKS AREA,2016-03-12 10:24:40,-95.4356,29.75525,POINT (-95.43560028076172 29.75525093078613),False,False,0.7676691477553446
3758,11996072-101002101798,"7809 LITTLE YORK, HOUSTON TX 77016",Harris,EAST LITTLE YORK / HOMESTEAD,2016-03-12 10:24:42,-95.283745,29.87431,POINT (-95.28374481201172 29.87430953979492),True,False,0.6805754577755321
3759,11996123-101002101922,"8606 MCDADE, HOUSTON TX 77080",Harris,LANGWOOD,2016-03-12 10:26:47,-95.503265,29.820242,POINT (-95.50326538085938 29.82024192810059),False,False,0.5744451213731964
3760,11996129-101002101943,"1509 MOODY, HOUSTON TX 77009",HARRIS,NEAR NORTHSIDE,2016-03-12 10:27:05,-95.35264,29.804518,POINT (-95.35263824462891 29.80451774597168),False,False,0.5652169510972678
3761,11996135-101002101954,"7415 WOODSON VALLEY, HOUSTON TX 77016",Harris,EAST LITTLE YORK / HOMESTEAD,2016-03-12 10:27:15,-95.29305,29.87043,POINT (-95.29305267333984 29.87042999267578),False,False,0.6711028980751552
3762,11996146-101002101980,"5227 MARTIN LUTHER KING, HOUSTON TX 77021",Harris,GREATER OST / SOUTH UNION,2016-03-12 10:27:36,-95.33425,29.703503,POINT (-95.33425140380859 29.7035026550293),False,False,0.3254055339311858
3763,11996152-101002101999,"3801 JENSEN, HOUSTON TX 77026",HARRIS,KASHMERE GARDENS,2016-03-12 10:27:52,-95.34206,29.80398,POINT (-95.34205627441406 29.80397987365723),False,False,0.16733945637192243
3764,11996212-101002102143,"3333 OLD SPANISH TRAIL, HOUSTON TX 77021",Harris,MACGREGOR,2016-03-12 10:29:47,-95.37217,29.701887,POINT (-95.37216949462891 29.7018871307373),False,False,1.0190037678463992
3765,11996274-101002102291,"8514 WHITECASTLE, HOUSTON TX 77088",Harris,ACRES HOME,2016-03-12 10:31:59,-95.419365,29.884727,POINT (-95.41936492919922 29.88472747802734),False,False,0.5678333707371959
3766,11996326-101002102404,"11293 HOMESTEAD, HOUSTON TX 77016",HARRIS,EAST LITTLE YORK / HOMESTEAD,2016-03-12 10:33:43,-95.3002,29.88338,POINT (-95.30020141601562 29.88338088989258),False,False,0.03648182717410182
3767,11996339-101002102447,"3043 TRENTON, HOUSTON TX 77093",Harris,EASTEX - JENSEN AREA,2016-03-12 10:34:33,-95.336365,29.872768,POINT (-95.33636474609375 29.87276840209961),True,False,0.8308262686675332
3768,11996415-101002102601,"4906 WIGTON, HOUSTON TX 77096",Harris,MEYERLAND AREA,2016-03-12 10:40:24,-95.46197,29.673248,POINT (-95.46196746826172 29.67324829101562),True,False,0.36417840885301617
3769,11996422-101002102613,"4931 CHEENA, HOUSTON TX 77096",Harris,MEYERLAND AREA,2016-03-12 10:40:39,-95.46355,29.67156,POINT (-95.46354675292969 29.67156028747559),True,False,0.3563036370836363
3770,11996438-101002102662,"5546 LYMBAR, HOUSTON TX 77096",HARRIS,MEYERLAND AREA,2016-03-12 10:41:33,-95.48239,29.668137,POINT (-95.48239135742188 29.66813659667969),True,False,0.31447141855890887
3771,11996449-101002102695,"9306 BRAEBURN GLEN, HOUSTON TX 77074",Harris,BRAEBURN,2016-03-12 10:42:12,-95.532036,29.680843,POINT (-95.53203582763672 29.68084335327148),True,False,0.546639399455425
3772,11996450-101002102696,"9307 BRAEBURN GLEN, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:42:13,-95.53134,29.680643,POINT (-95.53134155273438 29.68064308166504),True,False,0.590525033105996
3773,11996452-101002102699,"9310 BRAEBURN GLEN, HOUSTON TX 77074",Harris,BRAEBURN,2016-03-12 10:42:16,-95.532074,29.680662,POINT (-95.53207397460938 29.68066215515137),True,False,0.5479978368479906
3774,11996453-101002102700,"9311 BRAEBURN GLEN, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:42:17,-95.53141,29.680466,POINT (-95.53141021728516 29.68046569824219),True,False,0.5900861858995796
3775,11996454-101002102703,"9318 BRAEBURN GLEN, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:42:18,-95.53217,29.680264,POINT (-95.53217315673828 29.68026351928711),True,False,0.5511484020436745
3776,11996455-101002102704,"9423 BRAEBURN GLEN, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:42:20,-95.53217,29.678207,POINT (-95.53217315673828 29.67820739746094),True,False,0.6145897372136149
3777,11996456-101002102706,"8826 KENNARD, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:42:24,-95.533104,29.681278,POINT (-95.53310394287109 29.68127822875977),True,False,0.4768755667144371
3778,11996458-101002102708,"11402 BRAEWICK, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:42:26,-95.49801,29.655888,POINT (-95.49800872802734 29.65588760375977),True,False,0.009948233201922433
3779,11996460-101002102711,"6010 BEAUDRY, HOUSTON TX 77035",Harris,WESTBURY,2016-03-12 10:42:28,-95.49572,29.654034,POINT (-95.49571990966797 29.65403366088867),True,False,0.18929869263509008
3780,11996461-101002102712,"11422 BRAEWICK, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:42:29,-95.49794,29.654818,POINT (-95.49794006347656 29.65481758117676),True,False,0.07621674794362825
3781,11996462-101002102714,"11506 BRAEWICK, HOUSTON TX 77035",Harris,WESTBURY,2016-03-12 10:42:32,-95.497986,29.65376,POINT (-95.49798583984375 29.65376091003418),True,False,0.09353732184949962
3782,11996463-101002102716,"5723 CARTAGENA, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:42:36,-95.487915,29.650154,POINT (-95.4879150390625 29.65015411376953),True,False,0.21275570621394937
3783,11996464-101002102718,"5730 CARTAGENA, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:42:38,-95.48855,29.650503,POINT (-95.48854827880859 29.65050315856934),True,False,0.20570392694325287
3784,11996466-101002102720,"5755 CARTAGENA, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:42:39,-95.48953,29.649794,POINT (-95.48953247070312 29.64979362487793),True,False,0.27884440895778667
3785,11996467-101002102722,"6007 CARTAGENA, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:42:40,-95.49495,29.650867,POINT (-95.49494934082031 29.6508674621582),True,False,0.20167803884186275
3786,11996469-101002102724,"4435 OSBY, HOUSTON TX 77096",HARRIS,WILLOW MEADOWS / WILLOWBEND AREA,2016-03-12 10:42:43,-95.45329,29.676043,POINT (-95.45329284667969 29.6760425567627),True,False,0.57668186527992
3787,11996470-101002102725,"5570 GASMER, HOUSTON TX 77035",Harris,WESTBURY,2016-03-12 10:42:45,-95.4792,29.651375,POINT (-95.47920227050781 29.65137481689453),True,False,0.1408043819676581
3788,11996473-101002102735,"5403 BEECHNUT, HOUSTON TX 77096",HARRIS,MEYERLAND AREA,2016-03-12 10:42:55,-95.4796,29.688759,POINT (-95.47959899902344 29.68875885009766),True,False,0.45460488053650944
3789,11996482-101002102765,"8903 KENNARD, HOUSTON TX 77074",Harris,BRAEBURN,2016-03-12 10:43:26,-95.533646,29.680899,POINT (-95.53364562988281 29.68089866638184),True,False,0.453168784068783
3790,11996483-101002102767,"9214 MAHONING, HOUSTON TX 77074",Harris,BRAEBURN,2016-03-12 10:43:29,-95.53357,29.683245,POINT (-95.5335693359375 29.6832447052002),True,False,0.43416543377119765
3791,11996484-101002102770,"8603 NAIRN, HOUSTON TX 77074",Harris,BRAEBURN,2016-03-12 10:43:30,-95.52879,29.67974,POINT (-95.52879333496094 29.67974090576172),True,False,0.6559602198765822
3792,11996485-101002102769,"9230 MAHONING, HOUSTON TX 77074",Harris,BRAEBURN,2016-03-12 10:43:30,-95.53404,29.682663,POINT (-95.53404235839844 29.68266296386719),True,False,0.40610555182225205
3793,11996487-101002102772,"8719 NAIRN, HOUSTON TX 77074",Harris,BRAEBURN,2016-03-12 10:43:34,-95.53082,29.679752,POINT (-95.53082275390625 29.67975234985352),True,False,0.6394563503408306
3794,11996489-101002102775,"9411 PIPESTONE, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:43:38,-95.53553,29.679125,POINT (-95.53553009033203 29.67912483215332),True,False,0.4143272327542503
3795,11996490-101002102776,"8618 REAMER, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:43:39,-95.52965,29.680983,POINT (-95.52964782714844 29.68098258972168),True,False,0.6836786095445999
3796,11996491-101002102778,"8610 REAMER, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:43:40,-95.52924,29.680967,POINT (-95.52924346923828 29.68096733093262),True,False,0.707673614946677
3797,11996493-101002102781,"8623 REAMER, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:43:44,-95.52991,29.680546,POINT (-95.5299072265625 29.68054580688477),True,False,0.675382709538718
3798,11996494-101002102782,"8711 REAMER, HOUSTON TX 77074",HARRIS,BRAEBURN,2016-03-12 10:43:46,-95.53054,29.680655,POINT (-95.53054046630859 29.68065452575684),True,False,0.6366955353338043
3799,11996495-101002102784,"5603 CARTAGENA, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:43:50,-95.48362,29.651682,POINT (-95.48361968994141 29.65168190002441),True,False,0.11216491115595817
3800,11996496-101002102785,"6002 CERRITOS, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:43:51,-95.496185,29.65226,POINT (-95.49618530273438 29.65225982666016),True,False,0.1261259239640215
3801,11996498-101002102788,"11915 DUNLAP, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:43:54,-95.49392,29.649345,POINT (-95.49391937255859 29.64934539794922),True,False,0.2667171044754872
3802,11996499-101002102789,"5503 DAWNRIDGE, HOUSTON TX 77035",Harris,WESTBURY,2016-03-12 10:43:54,-95.48351,29.64858,POINT (-95.48351287841797 29.64858055114746),True,False,0.09778721529379397
3803,11996500-101002102793,"11914 HILLCROFT, HOUSTON TX 77035",Harris,WESTBURY,2016-03-12 10:43:58,-95.49351,29.64939,POINT (-95.49350738525391 29.64938926696777),True,False,0.2901731516838821
3804,11996569-101002102985,"602 E 8TH, HOUSTON TX 77007",Harris,GREATER HEIGHTS,2016-03-12 10:47:30,-95.39137,29.78505,POINT (-95.39137268066406 29.78504943847656),False,False,0.7002594805714022
3805,11996570-101002102987,"2221 LEE, HOUSTON TX 77026",HARRIS,GREATER FIFTH WARD,2016-03-12 10:47:33,-95.34677,29.781721,POINT (-95.34677124023438 29.7817211151123),False,False,1.3051788465602632
3806,11996576-101002102999,"12414 CHESSINGTON, HOUSTON TX 77031",HARRIS,BRAYS OAKS,2016-03-12 10:47:45,-95.54505,29.644564,POINT (-95.54505157470703 29.64456367492676),False,False,0.29143753322510174
3807,11996581-101002103011,"5915 DRYAD, HOUSTON TX 77035",HARRIS,WESTBURY,2016-03-12 10:47:58,-95.49484,29.646753,POINT (-95.49484252929688 29.64675331115723),False,True,0.20440472839097815
3808,11996589-101002103029,"5863 SOUTHFORD, HOUSTON TX 77033",Harris,SOUTH PARK,2016-03-12 10:48:26,-95.332634,29.678865,POINT (-95.33263397216797 29.67886543273926),False,False,1.2823525323809808
3809,11996830-101002103662,"4401 GRIGGS, HOUSTON TX 77021",HARRIS,GREATER OST / SOUTH UNION,2016-03-12 16:07:48,-95.35093,29.702845,POINT (-95.35092926025391 29.70284461975098),False,False,0.7836241616719393
3810,11996926-101002103943,Intersection 3800 GRIGGS RD&5900 SCOTT ST,Harris County,MACGREGOR,2016-03-13 13:23:49,-95.358475,29.704763,POINT (-95.35847473144531 29.70476341247559),False,False,1.255578720935371
